"""%Y-%m-%d""";X.DJI.Close;X.GDAXI.Close
2000-09-18;-0.0109;-0.01553
2000-09-19;-0.001781;0.003447
2000-09-20;-0.00944;-0.02197
2000-09-21;0.007234;-0.01224
2000-09-22;0.007574;0.008542
2000-09-25;-0.003622;0.007161
2000-09-26;-0.0165;-0.00349
2000-09-27;-0.0002785;0.00722
2000-09-28;0.01825;0.002741
2000-09-29;-0.01613;-0.005083
2000-10-02;0.00461;0.009391
2000-10-03;0.001831;0
2000-10-04;0.006021;-0.005675
2000-10-05;-0.005538;0.01007
2000-10-06;-0.01204;-0.01699
2000-10-09;-0.002656;-0.01421
2000-10-10;-0.004175;-0.001143
2000-10-11;-0.01057;-0.018
2000-10-12;-0.03709;-0.01365
2000-10-13;0.01558;0.02987
2000-10-16;0.004564;-0.005125
2000-10-17;-0.01467;-0.01452
2000-10-18;-0.01143;-0.009483
2000-10-19;0.0167;0.02282
2000-10-20;0.008209;-0.0005334
2000-10-23;0.004403;0.0007509
2000-10-24;0.01174;0.02711
2000-10-25;-0.006428;-0.008057
2000-10-26;0.005181;0.002912
2000-10-27;0.02008;0.0229
2000-10-30;0.02288;0.0002729
2000-10-31;0.01242;0.02155
2000-11-01;-0.006554;-0.002599
2000-11-02;-0.001741;0.00418
2000-11-03;-0.005766;0.005575
2000-11-06;0.01461;0.001126
2000-11-07;-0.002283;-0.007398
2000-11-08;-0.004128;-0.01043
2000-11-09;-0.006698;-0.007259
2000-11-10;-0.02158;-0.01561
2000-11-13;-0.008115;-0.01612
2000-11-14;0.01546;0.03276
2000-11-15;0.002482;-0.0007984
2000-11-16;-0.004828;-0.02173
2000-11-17;-0.002458;-0.008729
2000-11-20;-0.01586;-0.02197
2000-11-21;0.00304;0.009122
2000-11-22;-0.009111;-0.02361
2000-11-23;0;0.01318
2000-11-24;0.006796;0.01014
2000-11-27;0.007217;0.004899
2000-11-28;-0.003656;-0.01071
2000-11-29;0.0115;-0.00412
2000-11-30;-0.0204;-0.03485
2000-12-01;-0.00394;0.02182
2000-12-04;0.0179;-0.01622
2000-12-05;0.03148;0.03511
2000-12-06;-0.02174;-0.002238
2000-12-07;-0.004419;-0.005925
2000-12-08;0.008959;0.01629
2000-12-11;0.001202;0.01355
2000-12-12;0.003952;-0.00724
2000-12-13;0.002427;-0.01698
2000-12-14;-0.01113;-0.02205
2000-12-15;-0.02274;-0.02257
2000-12-18;0.01997;0.009268
2000-12-19;-0.005751;0.01384
2000-12-20;-0.0254;-0.03623
2000-12-21;0.01618;-0.007719
2000-12-22;0.01404;0.008142
2000-12-25;0;0
2000-12-26;0.005334;0
2000-12-27;0.0103;0.0122
2000-12-28;0.006054;0.006847
2000-12-29;-0.007459;0.009679
2001-01-01;0;0
2001-01-02;-0.01324;-0.0226
2001-01-03;0.02775;0.02281
2001-01-04;-0.003051;-0.00912
2001-01-05;-0.02321;0.0009045
2001-01-08;-0.003821;0.001544
2001-01-09;-0.004605;0.00193
2001-01-10;0.002996;-0.01327
2001-01-11;0.0004978;0.02271
2001-01-12;-0.007965;0.003832
2001-01-15;0;0.005047
2001-01-16;0.01202;-0.003068
2001-01-17;-0.006434;0.02288
2001-01-18;0.008836;-0.002652
2001-01-19;-0.008529;0.002374
2001-01-22;-0.0008835;0.003522
2001-01-23;0.006743;0.007078
2001-01-24;-0.0002667;-0.002344
2001-01-25;0.007723;0.0031
2001-01-26;-0.006502;-0.004811
2001-01-29;0.003952;0.008294
2001-01-30;0.01659;-0.001729
2001-01-31;0.000566;0.008252
2001-02-01;0.008803;-0.0134
2001-02-02;-0.01094;-0.009965
2001-02-05;0.009322;-0.001527
2001-02-06;-0.000769;0.009753
2001-02-07;-0.000977;-0.01719
2001-02-08;-0.006063;0.008755
2001-02-09;-0.00915;-0.02128
2001-02-12;0.01522;0.01039
2001-02-13;-0.003977;-0.001064
2001-02-14;-0.009946;-0.01197
2001-02-15;0.008818;0.01711
2001-02-16;-0.008409;-0.02339
2001-02-19;0;0.005104
2001-02-20;-0.006404;-0.003194
2001-02-21;-0.01922;-0.01619
2001-02-22;2.19E-05;-0.01109
2001-02-23;-0.008099;-0.03281
2001-02-26;0.01903;0.01855
2001-02-27;-0.000531;0.005062
2001-02-28;-0.0134;-0.00197
2001-03-01;-0.00431;-0.01376
2001-03-02;0.001546;0.005803
2001-03-05;0.00913;0.00927
2001-03-06;0.002734;0.01083
2001-03-07;0.01298;0.003428
2001-03-08;0.01192;-0.006137
2001-03-09;-0.01987;-0.01005
2001-03-12;-0.04186;-0.02577
2001-03-13;0.008054;-0.01393
2001-03-14;-0.03132;-0.02872
2001-03-15;0.005781;0.0164
2001-03-16;-0.02094;-0.02675
2001-03-19;0.01372;-0.01355
2001-03-20;-0.02422;0.02183
2001-03-21;-0.02434;-0.02807
2001-03-22;-0.01033;-0.04253
2001-03-23;0.0122;0.02866
2001-03-26;0.01904;0.03235
